date,strategy,symbol,side,weight_from,weight_to,weight_delta,price,turnover_contribution,equity_before
2025-01-11,btc_gate_alt_hedge,BTC-USDT,buy,0.1788972916101629,0.275865644720818,0.09696835311065508,94612.5,0.09696835311065508,2.7028716272898916
2025-01-11,btc_gate_alt_hedge,XRP-USDT,buy,0.15793548459242504,0.22570825477157833,0.06777277017915329,2.5768,0.06777277017915329,2.7028716272898916
2025-01-25,btc_gate_alt_hedge,BTC-USDT,sell,0.2746989815781827,0.18523894698132676,-0.08946003459685592,104740.3,0.08946003459685592,2.979674685395133
2025-01-25,btc_gate_alt_hedge,XRP-USDT,sell,0.27286799974346704,0.15155913843926735,-0.12130886130419968,3.1075,0.12130886130419968,2.979674685395133
2025-01-25,btc_gate_alt_hedge,DOT-USDT,short,0.0,-0.06735961708411882,-0.06735961708411882,6.318,0.06735961708411882,2.979674685395133
2025-02-08,btc_gate_alt_hedge,BTC-USDT,buy,0.176395327444233,0.49954899424377447,0.3231536667995415,96458.1,0.3231536667995415,2.88658133468457
2025-02-08,btc_gate_alt_hedge,XRP-USDT,sell,0.11753353734358604,0.0,-0.11753353734358604,2.4192,0.11753353734358604,2.88658133468457
2025-02-08,btc_gate_alt_hedge,DOT-USDT,short,-0.049496369570321115,-0.0999097988487549,-0.05041342927843378,4.745,0.05041342927843378,2.88658133468457
2025-02-22,btc_gate_alt_hedge,BTC-USDT,sell,0.5091271727727738,0.22486928466105338,-0.28425788811172037,96552.1,0.28425788811172037,2.850044126930435
2025-02-22,btc_gate_alt_hedge,LTC-USDT,buy,0.0,0.1839839601772255,0.1839839601772255,125.9,0.1839839601772255,2.850044126930435
2025-02-22,btc_gate_alt_hedge,BCH-USDT,short,0.0,-0.08177064896765578,-0.08177064896765578,321.0,0.08177064896765578,2.850044126930435
2025-02-22,btc_gate_alt_hedge,DOT-USDT,cover,-0.10977217023858593,0.0,0.10977217023858593,5.042,0.10977217023858593,2.850044126930435
2025-03-08,btc_gate_alt_hedge,BTC-USDT,sell,0.2264018966064936,0.0,-0.2264018966064936,86227.9,0.2264018966064936,2.629127198880223
2025-03-08,btc_gate_alt_hedge,LTC-USDT,sell,0.15988786784187647,0.0,-0.15988786784187647,102.36,0.15988786784187647,2.629127198880223
2025-03-08,btc_gate_alt_hedge,BCH-USDT,cover,-0.1108254853149288,0.0,0.1108254853149288,385.9,0.1108254853149288,2.629127198880223
2025-05-03,btc_gate_alt_hedge,BTC-USDT,buy,0.0,0.23943395698639486,0.23943395698639486,95861.6,0.23943395698639486,2.6271916995673195
2025-05-03,btc_gate_alt_hedge,BCH-USDT,buy,0.0,0.1959005102615958,0.1959005102615958,362.7,0.1959005102615958,2.6271916995673195
2025-05-17,btc_gate_alt_hedge,ETH-USDT,buy,0.0,0.20969003438813008,0.20969003438813008,2475.51,0.20969003438813008,2.685839619057286
2025-05-17,btc_gate_alt_hedge,BCH-USDT,sell,0.19787649539583443,0.0,-0.19787649539583443,392.1,0.19787649539583443,2.685839619057286
2025-06-14,btc_gate_alt_hedge,BTC-USDT,buy,0.2587851110372628,0.3628181474885758,0.10403303645131301,105410.9,0.10403303645131301,2.7109152278691195
2025-06-14,btc_gate_alt_hedge,ETH-USDT,buy,0.2175825552667538,0.296851211581562,0.07926865631480823,2530.8,0.07926865631480823,2.7109152278691195
2025-06-28,btc_gate_alt_hedge,BTC-USDT,sell,0.37171031707580654,0.2753919951399753,-0.09631832193583123,107302.7,0.09631832193583123,2.670695527299526
2025-06-28,btc_gate_alt_hedge,ETH-USDT,sell,0.28254102519345153,0.0,-0.28254102519345153,2435.77,0.28254102519345153,2.670695527299526
2025-06-28,btc_gate_alt_hedge,ADA-USDT,short,0.0,-0.10014254368726375,-0.10014254368726375,0.5655,0.10014254368726375,2.670695527299526
2025-06-28,btc_gate_alt_hedge,BCH-USDT,buy,0.0,0.22532072329634342,0.22532072329634342,491.0,0.22532072329634342,2.670695527299526
2025-07-12,btc_gate_alt_hedge,BTC-USDT,sell,0.2961666177016024,0.2785117539063175,-0.017654863795284914,117437.1,0.017654863795284914,2.6992101699618254
2025-07-12,btc_gate_alt_hedge,ADA-USDT,cover,-0.12055213868589763,0.0,0.12055213868589763,0.7089,0.12055213868589763,2.6992101699618254
2025-07-12,btc_gate_alt_hedge,DOT-USDT,short,0.0,-0.10127700142047909,-0.10127700142047909,3.891,0.10127700142047909,2.6992101699618254
2025-07-26,btc_gate_alt_hedge,BTC-USDT,buy,0.28282678360789004,0.42936345695670103,0.146536673348811,117917.3,0.146536673348811,2.7154350538776417
2025-07-26,btc_gate_alt_hedge,ETH-USDT,buy,0.0,0.35129737387366444,0.35129737387366444,3741.67,0.35129737387366444,2.7154350538776417
2025-07-26,btc_gate_alt_hedge,BCH-USDT,sell,0.22175534653550688,0.0,-0.22175534653550688,558.9,0.22175534653550688,2.7154350538776417
2025-07-26,btc_gate_alt_hedge,DOT-USDT,cover,-0.10460961577667054,0.0,0.10460961577667054,4.121,0.10460961577667054,2.7154350538776417
2025-08-09,btc_gate_alt_hedge,BTC-USDT,sell,0.42169908316639987,0.3969874491327259,-0.02471163403367399,116470.0,0.02471163403367399,2.7755424066740506
2025-08-09,btc_gate_alt_hedge,ETH-USDT,sell,0.36262438337320246,0.3248079129267757,-0.037816470446426775,4260.97,0.037816470446426775,2.7755424066740506
2025-08-23,btc_gate_alt_hedge,BTC-USDT,sell,0.38156944896891853,0.23140033424318582,-0.15016911472573272,115424.1,0.15016911472573272,2.962605754098544
